Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
249,119,41,106,0.6925047774904183,789.7935825684544,3822603.547448947
250,299,41,106,0.6925047774904183,27127.988279166435,3849731.5357281137
251,299,41,106,0.6925047774904183,25172.08291034482,3874903.6186384587
252,299,41,106,0.6925047774904183,25347.975556000347,3900251.594194459
253,299,41,106,0.6925047774904183,23111.20419582041,3923362.798390279
254,19,41,107,0.6925047774904183,3464.747037641837,3926827.5454279208
255,299,41,107,0.6925047774904183,25104.16990024946,3951931.7153281705
256,21,41,108,0.6578795386158973,3506.6015857590173,3955438.3169139293
257,5,41,109,0.6578795386158973,2009.1747047262083,3957447.4916186556
258,299,41,109,0.6578795386158973,28134.594000244484,3985582.0856189
259,299,41,109,0.6578795386158973,23550.397058746697,4009132.482677647
260,299,41,109,0.6578795386158973,16627.73615779811,4025760.218835445
261,299,41,109,0.6578795386158973,23610.576657219954,4049370.795492665
262,96,41,110,0.6578795386158973,10576.417461337978,4059947.212954003
263,299,41,110,0.6578795386158973,19162.175838348874,4079109.388792352
264,299,41,110,0.6578795386158973,20647.152825054323,4099756.541617406
265,299,41,110,0.6578795386158973,20450.375682076305,4120206.9172994825
266,31,41,111,0.6578795386158973,4554.293441677741,4124761.2107411604
267,58,41,112,0.6578795386158973,5987.19666376519,4130748.4074049257
268,299,41,112,0.6578795386158973,-7310.796579281163,4123437.6108256443
269,299,41,112,0.6578795386158973,24714.45843488849,4148152.069260533
270,299,41,112,0.6578795386158973,19365.682407079395,4167517.751667612
271,191,41,113,0.6249855616851024,21104.22903487762,4188621.98070249
272,56,42,113,0.6249855616851024,-4565.201275123573,4184056.7794273663
273,211,42,114,0.6249855616851024,17822.703335473627,4201879.48276284
274,186,42,115,0.6249855616851024,18449.722361860542,4220329.2051247
275,139,42,116,0.6249855616851024,14191.076824572656,4234520.281949273
276,299,42,116,0.6249855616851024,24370.600125960646,4258890.882075234
277,224,43,116,0.6249855616851024,8869.786082808849,4267760.668158043
278,240,43,117,0.6249855616851024,23274.068853541354,4291034.737011584
279,299,43,117,0.6249855616851024,23779.976805305025,4314814.71381689
280,90,43,118,0.6249855616851024,11408.859267046535,4326223.573083936
281,299,43,118,0.6249855616851024,24799.0202387641,4351022.5933227
282,299,43,118,0.6249855616851024,28033.347832493142,4379055.941155193
283,299,43,118,0.6249855616851024,30960.803115728497,4410016.744270922
284,136,43,119,0.6249855616851024,13559.504777022996,4423576.249047944
285,47,43,120,0.6249855616851024,5149.339306014648,4428725.588353959
286,299,43,120,0.5937362836008473,-41377.59973802908,4387347.98861593
287,299,43,120,0.5937362836008473,25385.883311384187,4412733.871927314
288,299,43,120,0.5937362836008473,25083.134957511436,4437817.006884825
289,299,43,120,0.5937362836008473,34235.04096006528,4472052.0478448905
290,299,43,120,0.5937362836008473,28548.660713310124,4500600.708558201
291,299,43,120,0.5937362836008473,19516.493266034842,4520117.201824236
292,44,43,121,0.5937362836008473,6108.375975960917,4526225.577800197
293,119,43,122,0.5937362836008473,13631.128651733838,4539856.70645193
294,276,44,122,0.5937362836008473,11661.47047441595,4551518.1769263465
295,234,44,123,0.5937362836008473,19864.573665228774,4571382.750591575
296,299,44,123,0.5937362836008473,16249.670076832115,4587632.420668407
