Episode,Steps Done,Epsilon,Instant Reward,Cummulative Reward
479,299,3.1777145476657447,23346.668183328962,7671754.539805194
480,259,3.1777145476657447,5357.22136915943,7677111.761174354
481,162,3.1777145476657447,16070.007348382238,7693181.768522736
482,299,3.1777145476657447,22797.594168815318,7715979.362691551
483,299,3.1777145476657447,22029.09050254535,7738008.453194097
484,299,3.1777145476657447,22485.039401713195,7760493.4925958095
485,70,3.1777145476657447,-4512.206197328548,7755981.286398481
486,299,3.1777145476657447,28846.536323281467,7784827.822721762
487,17,3.1777145476657447,3290.8186900204546,7788118.641411782
488,16,3.1777145476657447,3224.8038597131526,7791343.445271496
489,299,3.1777145476657447,24849.24686235343,7816192.6921338495
490,128,3.1777145476657447,13142.950336564727,7829335.642470414
491,299,3.1777145476657447,23564.183131222093,7852899.8256016355
492,299,3.1777145476657447,20677.698488185993,7873577.524089822
493,14,3.1777145476657447,3016.946419450632,7876594.470509272
494,66,3.1777145476657447,7916.895027504991,7884511.365536777
495,299,3.1777145476657447,25055.9845121069,7909567.350048884
496,299,3.1777145476657447,22738.653368266347,7932306.00341715
497,299,3.1777145476657447,11506.047085732647,7943812.050502882
498,191,3.1777145476657447,18688.65454024138,7962500.705043124
499,60,3.1777145476657447,7120.379521520005,7969621.084564644
