Episode,Steps Done,Epsilon,Instant Reward,Cummulative Reward
483,299,3.1777145476657447,21270.086348125405,9281380.252677022
484,299,3.1777145476657447,17995.956015475927,9299376.208692497
485,299,3.1777145476657447,21998.04185160475,9321374.250544101
486,166,3.1777145476657447,17145.508945195026,9338519.759489296
487,136,3.1777145476657447,14563.6504660219,9353083.409955317
488,53,3.1777145476657447,6878.962734314551,9359962.37268963
489,299,3.1777145476657447,23872.998302421798,9383835.370992053
490,299,3.1777145476657447,25178.147288120228,9409013.518280173
491,108,3.1777145476657447,-169.3160378526918,9408844.20224232
492,299,3.1777145476657447,26044.76880078544,9434888.971043106
493,299,3.1777145476657447,23809.122925957534,9458698.093969064
494,299,3.1777145476657447,16275.909060680748,9474974.003029745
495,299,3.1777145476657447,26527.154639984183,9501501.157669729
496,299,3.1777145476657447,25411.628200059753,9526912.785869788
497,299,3.1777145476657447,18680.919921450703,9545593.705791239
498,299,3.1777145476657447,26057.40443676743,9571651.110228006
499,213,3.1777145476657447,5189.900696326053,9576841.010924332
