9,-3598.8331442288345,0
2,-3581.3405311419356,0
7,-2310.4977818643324,0
5,-3261.9625994177186,0
3,0.0,0
1,-3291.564977332211,0
9,-3705.8872082134394,0
4,-3288.8903903900477,0
3,-2824.8893783651065,0
10,-3213.5338803255213,0
10,-2668.632608659349,0
2,-5215.246878144888,0
6,-2373.6048533822977,0
0,-2241.160413714288,0
2,-3139.554108468271,0
9,-3252.5682160409797,0
0,-2400.1666608800315,0
2,-2621.7551373078304,0
2,-2066.301042926708,0
8,-2357.62592452662,0
6,-2097.3316380582255,0
0,-4106.044325138247,0
1,-3900.8204265256813,0
4,-2603.5360569809664,0
4,-3401.4702703389894,0
9,-2905.1678092667903,0
3,-3146.1722775461612,0
1,-1847.4847766625844,0
6,-4300.093022249635,0
1,-4629.168391838863,0
7,-3067.637527479412,0
6,-3321.806737304264,0
7,-2975.231083462258,0
4,-1749.5142182903232,0
2,-2049.1949638821584,0
9,-2977.045515271811,0
2,-2778.776709273345,0
1,-3764.5185615162,0
5,-2956.619691472002,0
1,73.3449284130528,0
4,-4340.322568657772,0
10,-2605.379051117131,0
6,-1648.878406675277,0
11,-4331.835638617883,0
4,-4244.808594035778,0
10,-2296.867431960321,0
6,-4471.196707817718,0
3,-3295.2086428631496,0
9,-3403.821381917682,0
8,-3440.058139043583,0
1,-3149.857139617605,0
8,-3191.6140117501673,0
6,-3445.228584578968,0
9,-3560.3370626950477,0
5,-4513.933982680739,0
3,-2816.0965892525774,0
9,-3150.4285422780185,0
7,-3389.21819893615,0
0,-4004.0979009010252,0
5,-3139.808911382984,0
4,-2615.7216977346807,0
4,-3310.4682448257977,0
7,-4463.541195060263,0
0,-2995.797055876783,0
6,-3418.1866537683395,0
3,-2666.38331827965,0
7,-4332.481967648567,0
3,-2400.749882849107,0
2,-3085.3200806399327,0
7,-2796.354770053328,0
2,-3942.638710305574,0
5,-2728.88255518628,0
8,0.0,0
7,-1476.48230602334,0
8,-3829.3080314855843,0
9,-2605.379051117131,0
6,-3666.7696955222045,0
11,-3524.8829767809316,0
0,-3195.872337875842,0
3,-2854.8905408088767,0
5,-2684.324868565651,0
10,-3483.905854066668,0
11,-3242.591556147644,0
11,-2834.2194692719195,0
4,-2856.851413707055,0
0,-2974.894956128703,0
4,-2623.81401779928,0
8,-3150.745943423557,0
3,-3368.560523428368,0
10,-3034.007251144928,0
7,-3679.021609069455,0
5,-2978.9931184881916,0
7,-2863.7038953076135,0
10,-2055.3345226507536,0
3,-3294.7837561818833,0
5,-2954.6573405388312,0
8,-2791.845267918693,0
0,-4570.601710934787,0
9,-4342.7640967476,0
6,-4152.541390522194,0
7,-4261.736735182031,0
0,-2425.613324501661,0
11,-2676.564962783455,0
6,-3144.6462440153746,0
11,-4048.011857690143,0
1,-4227.434210014391,0
11,-1682.0225920004762,0
3,-2135.602959353634,0
3,-3878.2470266861546,0
11,-2043.0369551234262,0
8,-3510.7833883622043,0
6,-2544.169805653703,0
3,-4219.241638019799,0
4,-4857.406715522183,0
7,-4165.861255490874,0
7,-3685.0508816025867,0
11,-3351.7756488166087,0
4,-3367.729205265768,0
3,-2364.571842850202,0
2,-2167.210188237403,0
8,-3472.463102755737,0
7,-2454.46531855718,0
10,-2421.652328473268,0
5,-2714.553370261856,0
7,-2565.462921189858,0
8,-3807.886552931954,0
0,-3664.205234426696,0
6,-2203.633363334291,0
4,-2918.2186347153634,0
5,-3249.184513074011,0
1,-3384.021276528858,0
6,-3482.6426747514597,0
6,-3647.0810246003584,0
10,-2755.4310007692084,0
1,-2630.6653150866605,0
9,-2530.059287842876,0
6,-2687.8988076190667,0
5,-2150.81379947219,0
10,-3344.368400759701,0
10,-3482.872377793938,0
10,-4393.3131006109725,0
7,-3572.8420060226563,0
6,-1740.4597093871494,0
9,-2715.6582995656872,0
9,-2483.0626250660694,0
1,-2554.7602627252522,0
1,-4721.567536316727,0
7,-3048.278202526797,0
11,-3980.5024808433423,0
4,-3093.8648968563575,0
10,-3222.7317604789887,0
9,-2783.163667483463,0
3,-3102.3217112349903,0
3,-3617.7340974704043,0
6,-3785.0759569657253,0
11,-3882.9885397719113,0
0,-2404.4126101815386,0
0,-2478.0637602773663,0
7,-2393.073337781356,0
6,-3642.5815021767185,0
9,-2369.81011897578,0
8,-2975.231083462258,0
11,-3454.041111509821,0
5,-1624.561479292181,0
10,-2029.482692707676,0
4,-4369.07312825043,0
1,-3001.9993337774076,0
3,-2558.2024939398366,0
7,-4542.818508371207,0
2,-1215.0720143267229,0
4,-2082.4984993992193,0
9,-2193.171219946131,0
1,-3478.965363437814,0
4,-3339.041778714366,0
9,-2131.1968468445143,0
11,-1978.3831782544048,0
3,-3507.5917664403305,0
2,-2436.2265904467918,0
4,-2973.146481423342,0
3,-5170.415844011002,0
11,-4866.456616471578,0
7,-4725.843839993023,0
4,-3926.779851226702,0
2,-3905.3809033178823,0
9,-2112.2499852053497,0
8,-2427.5913988972693,0
2,-3705.8872082134394,0
9,-4202.380277890139,0
1,-4315.460577968474,0
1,-1846.7268341582087,0
3,-2437.8679209506,0
8,-3554.096228297709,0
8,-2763.2589455206694,0
9,-3300.0,0
0,-3282.7427556846424,0
9,-3135.9209173702066,0
10,-2368.459414893994,0
4,-4055.7613342010154,0
9,-3786.607980765899,0
8,-2143.1752144890065,0
9,-2647.6404589747453,0
6,-4344.651884788929,0
7,-2776.2564723022256,0
4,-2310.4977818643324,0
11,-3526.8682992139074,0
9,-3533.4402499547095,0
10,-3567.1276960602345,0
7,-3513.7444414755037,0
9,0.0,0
11,-4420.4977095345275,0
11,-3552.463933666322,0
0,-3471.714273957464,0
5,-2818.865019826242,0
11,-3740.2138976267124,0
5,-4654.932867399915,0
2,-4977.187961088068,0
2,-4285.090430784396,0
9,-3251.645737161415,0
6,-3354.1019662496847,0
7,0.0,0
9,-3326.0186409579846,0
6,-2472.650399874596,0
1,0.0,0
9,-3812.1385074522145,0
8,-4152.204233897943,0
11,-3458.1497943264403,0
1,-4089.0585713584487,0
7,-3082.7260663250636,0
7,-4096.58394275035,0
3,-3375.499962968449,0
4,-3886.077714096824,0
3,-3185.02747240899,0
8,-2976.508021154991,0
1,-3132.0280969365517,0
6,-2690.5761464786683,0
11,-2713.3742830652764,0
7,-1856.1249957909624,0
3,-3146.4265445104547,0
0,-3052.8675044947495,0
4,-4309.013808286068,0
2,0.0,0
4,-3904.8687557970497,0
0,-4100.0,0
1,-3611.3709308239163,0
9,-3276.156284428446,0
1,-2791.845267918693,0
9,99.6810174983635,0
2,-4090.8189889067444,0
8,-2299.217258111986,0
4,-4548.977907178711,0
8,-1864.8324321504062,0
2,-2338.9741341023846,0
10,-1680.4761230080003,0
7,-2692.285274631944,0
11,-2864.751298105998,0
4,0.0,0
9,0.0,0
0,-2562.6548733686323,0
7,0.0,0
6,-3570.2100778525623,0
0,-2534.640013887574,0
9,-2791.128803907122,0
4,0.0,0
2,-3580.0,0
8,-2339.4871232815112,0
6,-4502.887962186046,0
3,-4295.579122772621,0
6,-6209.476628509041,0
2,-4121.747202340289,0
1,-3264.475455567096,0
8,-3828.576759058123,0
9,-5441.360124086624,0
2,-3502.5133832720753,0
5,-3798.3680706324394,0
10,0.0,0
0,-4297.720325940253,0
1,-3068.810844610661,0
6,-2598.9228537992426,0
4,-2581.007555200101,0
2,-3050.114751939671,0
2,-2626.0236099471763,0
2,-4658.3688132220705,0
4,-4200.428549564914,0
6,-2347.6797055816623,0
3,-3440.465084839548,0
6,-2007.7848490313897,0
2,-2357.371417490252,0
11,-3212.600192990096,0
8,-3383.25287260648,0
3,-4133.27956954281,0
6,-4221.374183841087,0
0,-3728.4313055224716,0
1,-3952.4169820503503,0
6,-2138.130024109853,0
1,-4228.900566341091,0
11,-3529.4192156784093,0
4,-4344.743951028645,0
1,-4096.144528700129,0
7,-3743.634597553559,0
6,-3766.4306710730784,0
4,-3138.534689946887,0
2,-3492.678055590008,0
4,-3371.765116374508,0
6,-2587.431158504512,0
10,-2426.272861819132,0
11,-3301.272481937836,0
3,-3366.065953008051,0
3,-3367.0164834761354,0
3,-3529.5892112255788,0
10,-3318.6744341679555,0
1,-2776.1844319137017,0
6,-3694.2116885744376,0
6,-3254.7196499852334,0
10,-3054.8322376196047,0
6,-3723.546696363562,0
10,-3092.2483729480723,0
0,-3659.56281541935,0
7,-2674.172769287729,0
6,-2652.3951440160645,0
3,-2998.999833277755,0
2,-2182.6589289213284,0
0,-3507.7628198040984,0
8,-2851.9467035693356,0
1,-4882.294542528134,0
10,-3283.7174056243025,0
5,-4495.775795121461,0
3,-3976.0281689143,0
10,-2880.3472012936218,0
2,101.87516233793613,0
1,-2255.4822100828014,0
1,-3674.88775338785,0
0,-3432.37527085836,0
8,-3339.4610343586883,0
8,-4580.218335407168,0
0,-3230.232189796888,0
10,0.0,0
1,-4195.664428907536,0
6,-4353.848871975232,0
3,-4932.747712989181,0
5,-4143.138906674503,0
3,-3636.811790566017,0
11,-2324.5644753372617,0
1,-3965.7029641666304,0
1,-4781.798824710216,0
2,-2899.448223369405,0
11,-2603.4592372457073,0
6,-1934.3215865000318,0
5,-3545.9836435042957,0
2,-3479.6551553278955,0
2,-3042.6961728046394,0
2,-1992.8873525616043,0
7,-2328.432949431871,0
1,-2758.840336083261,0
5,-1911.1253229445733,0
6,-2315.9447316376095,0
9,-2934.1438274222346,0
7,-2448.673110074107,0
2,-2779.7841642832636,0
9,-3048.212591011329,0
3,-3078.0513316057613,0
4,-3244.2564633518114,0
9,-3182.7660925679093,0
8,-2922.875296689888,0
3,-3398.882169184451,0
6,-3839.2707640904932,0
10,-1366.747965061591,0
7,-3104.899354246447,0
7,-4170.275770257886,0
4,-4335.94280405081,0
6,0.0,0
1,-1777.188791321845,0
9,-3074.020169094536,0
10,-2456.8272222523096,0
2,-2889.2905703649812,0
9,-2185.497654997598,0
1,-1927.6929216034384,0
2,-2096.5686251587376,0
4,-4357.109133358952,0
9,-4587.766341042228,0
4,-1916.1419571628821,0
0,-1881.3824704190267,0
1,-4620.0,0
1,-3118.0763300471012,0
2,-3272.9802932495636,0
11,-2471.4368290530915,0
5,-3087.134593761665,0
10,-3119.615360905892,0
5,-2521.1108662651072,0
5,-5340.936247513164,0
3,-2062.4257562394823,0
4,-3504.6825819180826,0
7,-3322.2281679619778,0
4,0.0,0
2,-2562.6548733686323,0
0,-2642.8015438167126,0
0,-3114.546515947386,0
10,-3109.790989761209,0
4,-3608.5454133209964,0
7,-3886.129179530706,0
7,-1808.203528367313,0
7,0.0,0
11,-2404.4126101815386,0
3,-3370.2818873204064,0
11,-3397.4107788137717,0
0,-4133.1344038151,0
6,-3989.686704491971,0
2,-2674.5466905627204,0
0,-3588.4815730333635,0
10,-4839.421453025145,0
11,-3359.2261013513216,0
9,-2625.795117673883,0
7,-2930.32421414423,0
0,-3392.9338337197205,0
8,0.0,0
3,-2607.757657452088,0
6,-2157.127719909046,0
11,-3302.4839136625633,0
10,0.0,0
