Episode,Steps Done,Lost Counter,Done Counter,Epsilon,Instant Reward,Cummulative Reward
289,3,117,151,3.2263733016768765,1823.1692443787022,-1604150.9301880167
290,299,117,151,3.2263733016768765,16179.169229178164,-1587971.7609588385
291,299,117,151,3.2263733016768765,27704.181325939157,-1560267.5796328993
292,121,117,152,3.2263733016768765,11720.235237591525,-1548547.3443953078
293,72,117,153,3.2263733016768765,3895.9853636851294,-1544651.3590316228
294,133,118,153,3.2263733016768765,1809.4533243404403,-1542841.9057072822
295,169,119,153,3.2263733016768765,3018.0483139542193,-1539823.857393328
296,35,120,153,3.2263733016768765,-10754.040573061502,-1550577.8979663895
297,111,121,153,3.2263733016768765,-4570.0761751420705,-1555147.9741415316
298,51,121,154,3.2263733016768765,6548.983717291908,-1548598.9904242398
299,25,121,155,3.2263733016768765,3753.518416867618,-1544845.4720073722
300,21,121,156,3.2263733016768765,3685.728914244753,-1541159.7430931274
301,244,122,156,3.0650546365930325,8085.712533615315,-1533074.030559512
302,12,122,157,3.0650546365930325,2624.4272445279544,-1530449.6033149841
303,8,122,158,3.0650546365930325,1180.7940210529473,-1529268.8092939311
304,26,122,159,3.0650546365930325,4058.4819808856646,-1525210.3273130455
305,169,123,159,3.0650546365930325,2893.908561832577,-1522316.418751213
306,254,124,159,3.0650546365930325,9861.158921807695,-1512455.2598294052
307,55,124,160,3.0650546365930325,205.64179322450263,-1512249.6180361807
308,105,125,160,3.0650546365930325,-2019.7548343234912,-1514269.3728705042
309,119,125,161,3.0650546365930325,9964.734533297671,-1504304.6383372066
310,226,126,161,3.0650546365930325,3092.0794054696053,-1501212.558931737
311,159,127,161,3.0650546365930325,2565.0925316105277,-1498647.4664001265
312,99,128,161,3.0650546365930325,-3223.2036751288197,-1501870.6700752552
313,299,128,161,3.0650546365930325,21120.886199151344,-1480749.7838761038
314,8,128,162,3.0650546365930325,2320.455624863079,-1478429.3282512408
315,141,129,162,3.0650546365930325,2870.744586905257,-1475558.5836643355
316,299,129,162,2.9118019047633807,18330.476999654144,-1457228.1066646813
317,299,129,162,2.9118019047633807,25773.07987907193,-1431455.0267856093
318,299,129,162,2.9118019047633807,30088.55071811626,-1401366.476067493
319,299,129,162,2.9118019047633807,21797.317245356757,-1379569.1588221362
320,106,130,162,2.9118019047633807,-4424.907747273658,-1383994.0665694098
321,120,131,162,2.9118019047633807,-4270.256279677941,-1388264.3228490876
322,163,132,162,2.9118019047633807,4020.7369614838517,-1384243.5858876037
323,31,132,163,2.9118019047633807,4523.643776748724,-1379719.942110855
324,59,132,164,2.9118019047633807,6682.01291174888,-1373037.929199106
325,299,132,164,2.9118019047633807,30741.086607579084,-1342296.842591527
326,150,133,164,2.9118019047633807,516.5033776448163,-1341780.339213882
327,224,133,165,2.9118019047633807,17571.207306729924,-1324209.1319071522
328,299,133,165,2.9118019047633807,25691.726390030417,-1298517.4055171218
329,228,133,166,2.9118019047633807,20952.778592993465,-1277564.6269241283
330,44,133,167,2.9118019047633807,6255.44158343055,-1271309.1853406976
331,8,133,168,2.7662118095252115,2301.4260925049007,-1269007.7592481927
332,57,134,168,2.7662118095252115,-7731.043750306222,-1276738.8029984988
